treatment,question,rep_id,fdom_env_count,fdom_phenotype_score,fdom_max_phenotype_score,fdom_norm_phenotype_score,fdom_gestation_time,fdom_genome_length,-1000_phenotype_score,min_genome_size,fancy_name
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_133,16,64,64,100.0,258.0,129.0,64,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_112,16,48,64,75.0,220.5,105.0,48,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_165,16,64,64,100.0,229.0,111.0,64,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_118,16,64,64,100.0,217.5,108.0,64,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_181,16,32,64,50.0,218.0,109.0,32,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_157,16,16,64,25.0,207.0,100.0,32,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_120,16,48,64,75.0,267.0,112.0,48,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_127,16,52,64,81.25,228.25,111.0,56,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_150,16,32,64,50.0,270.0,126.0,32,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_162,16,48,64,75.0,198.5,100.0,48,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_115,16,48,64,75.0,232.0,109.0,48,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_186,16,48,64,75.0,285.0,132.0,48,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_168,16,56,64,87.5,214.5,100.0,56,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_149,16,48,64,75.0,235.0,112.0,48,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_134,16,32,64,50.0,229.0,109.0,48,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_143,16,64,64,100.0,205.0,100.0,64,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_195,16,16,64,25.0,218.0,105.0,16,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_171,16,48,64,75.0,209.0,100.0,48,100,Baseline
Q2__Slip_NONE__MinGen_100,Q2,Q2__Slip_NONE__MinGen_100__rep_106,16,48,64,75.0,202.0,104.0,48,100,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_211,512,1536,4608,33.3333333333,233.0,105.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_223,512,1024,4608,22.2222222222,273.0,132.0,1792,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_229,512,2048,4608,44.4444444444,359.5,146.0,2048,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_208,512,2048,4608,44.4444444444,297.5,141.0,2048,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_202,512,1536,4608,33.3333333333,312.0,143.0,1024,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_247,512,1536,4608,33.3333333333,234.0,114.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_230,512,2048,4608,44.4444444444,203.0,107.0,2048,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_237,512,512,4608,11.1111111111,230.0,106.0,512,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_240,512,1536,4608,33.3333333333,232.0,106.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_205,512,2048,4608,44.4444444444,231.0,104.0,2048,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_224,512,1536,4608,33.3333333333,349.0,156.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_216,512,2560,4608,55.5555555556,237.0,115.0,2560,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_218,512,1536,4608,33.3333333333,290.0,134.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_212,512,1536,4608,33.3333333333,201.0,95.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_220,512,1536,4608,33.3333333333,280.0,136.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_201,512,1536,4608,33.3333333333,223.0,104.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_233,512,2560,4608,55.5555555556,234.0,119.0,2560,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_244,512,1792,4608,38.8888888889,257.5,112.0,2048,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_239,512,1024,4608,22.2222222222,227.0,106.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_243,512,1536,4608,33.3333333333,284.0,121.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_234,512,1792,4608,38.8888888889,250.5,120.0,1792,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_249,512,1024,4608,22.2222222222,233.0,109.0,1024,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_206,512,1536,4608,33.3333333333,276.5,132.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_250,512,2048,4608,44.4444444444,246.0,119.0,2048,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_227,512,1536,4608,33.3333333333,272.5,129.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_215,512,2560,4608,55.5555555556,261.0,131.0,2560,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_225,512,2560,4608,55.5555555556,213.0,106.0,2560,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_217,512,2048,4608,44.4444444444,238.0,117.0,2048,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_241,512,1536,4608,33.3333333333,235.0,107.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_236,512,1536,4608,33.3333333333,237.0,111.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_204,512,2048,4608,44.4444444444,349.0,155.0,2048,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_203,512,1024,4608,22.2222222222,300.0,128.0,1024,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_209,512,1024,4608,22.2222222222,240.5,114.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_231,512,2560,4608,55.5555555556,327.5,147.0,2560,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_246,512,1536,4608,33.3333333333,316.0,138.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_210,512,1536,4608,33.3333333333,277.0,117.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_228,512,768,4608,16.6666666667,284.0,129.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_222,512,2048,4608,44.4444444444,214.0,104.0,2048,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_226,512,2048,4608,44.4444444444,340.0,154.0,2048,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_214,512,768,4608,16.6666666667,234.0,108.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_248,512,1024,4608,22.2222222222,225.0,107.0,1024,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_235,512,2560,4608,55.5555555556,468.5,221.0,2560,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_242,512,1536,4608,33.3333333333,329.0,149.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_207,512,2048,4608,44.4444444444,545.0,249.0,2048,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_238,512,1024,4608,22.2222222222,273.0,118.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_245,512,1536,4608,33.3333333333,293.0,138.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_232,512,512,4608,11.1111111111,291.0,131.0,512,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_213,512,1536,4608,33.3333333333,226.0,102.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_219,512,1536,4608,33.3333333333,232.5,110.0,1536,0,Baseline
Q3__Slip_NONE__MinGen_0,Q3,Q3__Slip_NONE__MinGen_0__rep_221,512,1024,4608,22.2222222222,226.0,107.0,1536,0,Baseline
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_204,16,48,64,75.0,148.0,75.0,48,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_241,16,0,64,0.0,36.0,29.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_236,16,0,64,0.0,35.0,28.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_217,16,0,64,0.0,40.0,32.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_225,16,0,64,0.0,35.0,28.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_222,16,0,64,0.0,32.0,25.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_228,16,0,64,0.0,38.0,31.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_210,16,0,64,0.0,32.0,25.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_231,16,0,64,0.0,36.0,29.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_246,16,0,64,0.0,33.0,26.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_209,16,0,64,0.0,35.0,28.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_203,16,0,64,0.0,36.0,29.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_207,16,48,64,75.0,319.0,145.0,48,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_235,16,0,64,0.0,37.0,29.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_242,16,48,64,75.0,295.0,127.0,48,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_248,16,0,64,0.0,32.0,25.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_214,16,0,64,0.0,35.0,27.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_226,16,0,64,0.0,33.0,26.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_221,16,0,64,0.0,37.0,29.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_219,16,0,64,0.0,33.0,26.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_213,16,0,64,0.0,37.0,29.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_245,16,0,64,0.0,29.0,22.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_232,16,0,64,0.0,35.0,27.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_238,16,0,64,0.0,35.0,28.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_247,16,0,64,0.0,33.0,26.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_230,16,0,64,0.0,36.0,28.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_202,16,0,64,0.0,35.0,28.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_208,16,0,64,0.0,36.0,28.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_229,16,0,64,0.0,35.0,28.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_223,16,0,64,0.0,34.0,26.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_211,16,0,64,0.0,33.0,26.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_216,16,0,64,0.0,36.0,28.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_224,16,0,64,0.0,33.0,26.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_205,16,0,64,0.0,34.0,27.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_237,16,0,64,0.0,33.0,26.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_240,16,0,64,0.0,38.0,28.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_239,16,0,64,0.0,32.0,25.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_233,16,0,64,0.0,34.0,27.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_244,16,0,64,0.0,35.0,28.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_201,16,0,64,0.0,35.0,27.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_220,16,0,64,0.0,35.0,27.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_212,16,0,64,0.0,34.0,27.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_218,16,0,64,0.0,33.0,26.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_215,16,0,64,0.0,33.0,26.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_250,16,0,64,0.0,36.0,29.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_227,16,0,64,0.0,38.0,30.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_206,16,0,64,0.0,38.0,31.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_249,16,0,64,0.0,37.0,29.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_243,16,0,64,0.0,32.0,24.0,0,0,Slip-NOP
Q2__Slip_NOP__MinGen_0,Q2,Q2__Slip_NOP__MinGen_0__rep_234,16,0,64,0.0,34.0,26.0,0,0,Slip-NOP
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_188,512,0,4608,0.0,220.0,104.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_111,512,0,4608,0.0,230.0,103.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_166,512,0,4608,0.0,247.0,102.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_182,512,0,4608,0.0,227.0,103.0,512,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_154,512,0,4608,0.0,264.0,104.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_123,512,0,4608,0.0,235.0,103.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_129,512,0,4608,0.0,225.0,104.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_108,512,0,4608,0.0,227.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_191,512,0,4608,0.0,222.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_102,512,0,4608,0.0,248.0,100.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_175,512,0,4608,0.0,224.0,102.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_147,512,0,4608,0.0,230.0,103.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_130,512,512,4608,11.1111111111,241.0,100.0,512,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_137,512,0,4608,0.0,225.0,100.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_140,512,0,4608,0.0,246.0,100.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_196,512,512,4608,11.1111111111,218.0,102.0,512,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_178,512,512,4608,11.1111111111,224.0,100.0,512,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_172,512,0,4608,0.0,245.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_105,512,0,4608,0.0,235.0,103.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_124,512,0,4608,0.0,225.0,100.0,512,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_153,512,0,4608,0.0,245.0,100.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_159,512,0,4608,0.0,247.0,102.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_161,512,512,4608,11.1111111111,256.5,103.0,512,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_116,512,0,4608,0.0,216.0,104.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_185,512,0,4608,0.0,220.0,103.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_181,512,0,4608,0.0,236.0,103.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_118,512,0,4608,0.0,227.0,102.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_165,512,0,4608,0.0,244.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_112,512,0,4608,0.0,236.0,100.0,512,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_120,512,0,4608,0.0,213.0,103.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_157,512,0,4608,0.0,214.0,100.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_176,512,0,4608,0.0,227.0,104.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_101,512,0,4608,0.0,220.0,100.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_198,512,0,4608,0.0,229.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_192,512,0,4608,0.0,226.0,103.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_133,512,0,4608,0.0,227.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_144,512,0,4608,0.0,244.0,102.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_139,512,0,4608,0.0,222.0,100.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_143,512,512,4608,11.1111111111,227.0,100.0,512,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_134,512,0,4608,0.0,246.0,100.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_149,512,0,4608,0.0,226.0,100.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_106,512,512,4608,11.1111111111,232.0,100.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_171,512,0,4608,0.0,209.0,103.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_195,512,0,4608,0.0,211.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_150,512,512,4608,11.1111111111,234.0,102.0,512,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_127,512,0,4608,0.0,227.0,102.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_168,512,0,4608,0.0,220.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_186,512,0,4608,0.0,237.5,100.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_115,512,0,4608,0.0,246.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_162,512,0,4608,0.0,224.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_158,512,0,4608,0.0,228.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_152,512,0,4608,0.0,246.0,100.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_125,512,0,4608,0.0,223.0,100.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_184,512,0,4608,0.0,234.0,100.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_117,512,0,4608,0.0,273.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_160,512,0,4608,0.0,245.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_141,512,0,4608,0.0,225.0,104.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_136,512,0,4608,0.0,226.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_104,512,0,4608,0.0,244.0,101.0,0,100,High mutation rate
Q3__HIGHMUT__MinGen_100,Q3,Q3__HIGHMUT__MinGen_100__rep_173,512,0,4608,0.0,244.0,101.0,0,100,High mutation rate
